year,word,n,tf,idf,tf_idf
2021,consolidation,5,0.0018573551263001485,2.0794415416798357,0.0038622614072805267
2021,path,5,0.0018573551263001485,2.0794415416798357,0.0038622614072805267
2021,reach,5,0.0018573551263001485,2.0794415416798357,0.0038622614072805267
2021,recommended,5,0.0018573551263001485,2.0794415416798357,0.0038622614072805267
2021,borrowing,10,0.003714710252600297,0.9808292530117262,0.00364349648221295
2021,recommendations,7,0.002600297176820208,1.3862943611198906,0.003604777313461825
2021,gsdp,6,0.002228826151560178,1.3862943611198906,0.0030898091258244214
2021,essential,4,0.0014858841010401188,2.0794415416798357,0.0030898091258244214
2021,estate,4,0.0014858841010401188,2.0794415416798357,0.0030898091258244214
2021,markets,4,0.0014858841010401188,2.0794415416798357,0.0030898091258244214
2021,pegged,4,0.0014858841010401188,2.0794415416798357,0.0030898091258244214
2021,situation,4,0.0014858841010401188,2.0794415416798357,0.0030898091258244214
2021,weak,4,0.0014858841010401188,2.0794415416798357,0.0030898091258244214
2021,covid,8,0.0029717682020802376,0.9808292530117262,0.00291479718577036
2021,extra,8,0.0029717682020802376,0.9808292530117262,0.00291479718577036
2021,ceiling,5,0.0018573551263001485,1.3862943611198906,0.002574840938187018
2021,criteria,5,0.0018573551263001485,1.3862943611198906,0.002574840938187018
2021,demographic,3,0.001114413075780089,2.0794415416798357,0.002317356844368316
2021,flow,3,0.001114413075780089,2.0794415416798357,0.002317356844368316
2021,informed,3,0.001114413075780089,2.0794415416798357,0.002317356844368316
2021,internal,3,0.001114413075780089,2.0794415416798357,0.002317356844368316
2021,pandemic,3,0.001114413075780089,2.0794415416798357,0.002317356844368316
2021,performance,3,0.001114413075780089,2.0794415416798357,0.002317356844368316
2021,record,3,0.001114413075780089,2.0794415416798357,0.002317356844368316
2021,suggested,3,0.001114413075780089,2.0794415416798357,0.002317356844368316
2021,vaccination,3,0.001114413075780089,2.0794415416798357,0.002317356844368316
2022,digital,6,0.003826530612244898,1.3862943611198906,0.005304697810407744
2022,revised,53,0.03380102040816327,0.13353139262452257,0.00451349732723195
2022,ecosystem,3,0.001913265306122449,2.0794415416798357,0.003978523357805808
2022,ltcg,3,0.001913265306122449,2.0794415416798357,0.003978523357805808
2022,replaced,4,0.002551020408163265,1.3862943611198906,0.003536465206938496
2022,subsidy,17,0.010841836734693877,0.28768207245178085,0.003119002061020583
2022,operatives,3,0.001913265306122449,1.3862943611198906,0.002652348905203872
2022,east,2,0.0012755102040816326,2.0794415416798357,0.002652348905203872
2022,ebr,2,0.0012755102040816326,2.0794415416798357,0.002652348905203872
2022,forestry,2,0.0012755102040816326,2.0794415416798357,0.002652348905203872
2022,gatishakti,2,0.0012755102040816326,2.0794415416798357,0.002652348905203872
2022,insolvency,2,0.0012755102040816326,2.0794415416798357,0.002652348905203872
2022,linking,2,0.0012755102040816326,2.0794415416798357,0.002652348905203872
2022,mental,2,0.0012755102040816326,2.0794415416798357,0.002652348905203872
2022,river,2,0.0012755102040816326,2.0794415416798357,0.002652348905203872
2022,poshan,4,0.002551020408163265,0.9808292530117262,0.002502115441356444
2022,surcharge,4,0.002551020408163265,0.9808292530117262,0.002502115441356444
2022,ministries,8,0.00510204081632653,0.47000362924573563,0.0023979777002333448
2022,stage,8,0.00510204081632653,0.47000362924573563,0.0023979777002333448
2022,decrease,11,0.00701530612244898,0.28768207245178085,0.002018177804189789
2022,advances,3,0.001913265306122449,0.9808292530117262,0.0018765865810173332
2022,covid,3,0.001913265306122449,0.9808292530117262,0.0018765865810173332
2022,marginally,3,0.001913265306122449,0.9808292530117262,0.0018765865810173332
2022,budgeted,22,0.01403061224489796,0.13353139262452257,0.0018735271924359034
2022,allocations,6,0.003826530612244898,0.47000362924573563,0.0017984832751750087
