es,bs_year,cosine_tfidf,es_year,cosine_tf,same_year
ES_2005,2008,0.1032651346649341,2005,0.5444352077434901,FALSE
ES_2005,2009,0.10482624516902679,2005,0.5553348106909151,FALSE
ES_2005,2010,0.11375844633396057,2005,0.5658900938028523,FALSE
ES_2005,2011,0.24183347856970674,2005,0.6111500674602454,FALSE
ES_2005,2012,0.25212266053055826,2005,0.6013592921777775,FALSE
ES_2005,2013,0.09099804391515862,2005,0.5525067684234828,FALSE
ES_2005,2014,0.1078412981882294,2005,0.515843116217117,FALSE
ES_2005,2015,0.08991015542557408,2005,0.48706166266249834,FALSE
ES_2005,2016,0.0814817531091011,2005,0.45938184772682894,FALSE
ES_2005,2017,0.08691024029440741,2005,0.5016313496964806,FALSE
ES_2005,2018,0.10216169127173647,2005,0.524145766202594,FALSE
ES_2005,2019,0.09079092192298256,2005,0.49555302500939685,FALSE
ES_2005,2020,0.0910611856942737,2005,0.4975695915723164,FALSE
ES_2005,2021,0.08672596931980127,2005,0.4970898691966068,FALSE
ES_2005,2022,0.06529629667726956,2005,0.5032989581183674,FALSE
ES_2005,2023,0.06349862582354307,2005,0.4541895780472994,FALSE
ES_2005,2024,0.06000255895432779,2005,0.5073658126154416,FALSE
ES_2005,2025,0.06364990223488076,2005,0.48194939676989934,FALSE
ES_2005,2026,0.07430981751471867,2005,0.4257000418458274,FALSE
ES_2006,1998,0.1638930033302901,2006,0.5277505339237033,FALSE
ES_2006,1999,0.19336702018498808,2006,0.5968323457860881,FALSE
ES_2006,2000,0.18460389139978187,2006,0.6122017308175209,FALSE
ES_2006,2001,0.19901167389361432,2006,0.6019641452950998,FALSE
ES_2006,2002,0.2112705857461257,2006,0.5910481692145425,FALSE
ES_2006,2003,0.19397936581558284,2006,0.5521990047931093,FALSE
ES_2006,2004,0.17550901180907572,2006,0.5554773910128238,FALSE
ES_2006,2005,0.24446769993874728,2006,0.5652569125178863,FALSE
ES_2006,2006,0.21379466741524983,2006,0.5459549771830589,TRUE
ES_2006,2007,0.2073929421595594,2006,0.5211686171341813,FALSE
ES_2006,2008,0.19435259380337824,2006,0.5595050093969705,FALSE
ES_2006,2009,0.1934655646993375,2006,0.57453308520054025,FALSE
ES_2006,2010,0.208006521765355,2006,0.5854478253413021,FALSE
ES_2006,2011,0.37553478086018827,2006,0.6213139909249944,FALSE
ES_2006,2012,0.3915628756002021,2006,0.6146746000541654,FALSE
ES_2006,2013,0.14772899793675057,2006,0.5685190856878191,FALSE
ES_2006,2014,0.17801972748248393,2006,0.5277883311552547,FALSE
ES_2006,2015,0.16150514720771428,2006,0.5081485754825872,FALSE
ES_2006,2016,0.13976719957496794,2006,0.4684399700414889,FALSE
ES_2006,2017,0.1527773980759959,2006,0.5170564039096479,FALSE
ES_2006,2018,0.1752920922573164,2006,0.5455264024948081,FALSE
ES_2006,2019,0.15747702899222293,2006,0.5115351283602098,FALSE
ES_2006,2020,0.1589874965050055,2006,0.5079465503208832,FALSE
ES_2006,2021,0.1467603299355955,2006,0.5076801368214435,FALSE
ES_2006,2022,0.11728679488930183,2006,0.5322073233090323,FALSE
ES_2006,2023,0.11136392990698626,2006,0.4686218677677795,FALSE
ES_2006,2024,0.10315719455707427,2006,0.5220961899566365,FALSE
ES_2006,2025,0.11370657290641158,2006,0.4929473488182539,FALSE
ES_2006,2026,0.1243185909675063,2006,0.4403542189337549,FALSE
ES_2007,1998,0.15599774853914633,2007,0.526720658029158,FALSE
ES_2007,1999,0.1838933977902303,2007,0.5913776263031979,FALSE
ES_2007,2000,0.17735466227821414,2007,0.6071336231093544,FALSE
