doc_id,budget_year,fy_start,budget_type,fm_name,fm_party,fm_party_family,topic,prevalence,topic_num
bs201415,2014-15,2014,full,Arun Jaitley,BJP,BJP,topic_3,1.1348884448160221e-4,3
bs201415,2014-15,2014,full,Arun Jaitley,BJP,BJP,topic_4,5.1565979969052764e-6,4
bs201415,2014-15,2014,full,Arun Jaitley,BJP,BJP,topic_5,2.5449846113179077e-4,5
bs201415,2014-15,2014,full,Arun Jaitley,BJP,BJP,topic_6,0.339593327909315,6
bs201415,2014-15,2014,full,Arun Jaitley,BJP,BJP,topic_7,3.144438919108057e-5,7
bs201415,2014-15,2014,full,Arun Jaitley,BJP,BJP,topic_8,1.8562870249213805e-4,8
bs201415,2014-15,2014,full,Arun Jaitley,BJP,BJP,topic_9,0.6591447105696912,9
bs201415,2014-15,2014,full,Arun Jaitley,BJP,BJP,topic_10,2.5961648895135743e-4,10
Budget_Speech_2021-22,2021-22,2021,full,Nirmala Sitharaman,BJP,BJP,topic_1,4.550020960730537e-5,1
Budget_Speech_2021-22,2021-22,2021,full,Nirmala Sitharaman,BJP,BJP,topic_2,2.004759095344747e-4,2
Budget_Speech_2021-22,2021-22,2021,full,Nirmala Sitharaman,BJP,BJP,topic_3,2.1608279053918805e-4,3
Budget_Speech_2021-22,2021-22,2021,full,Nirmala Sitharaman,BJP,BJP,topic_4,4.20761971622964e-4,4
Budget_Speech_2021-22,2021-22,2021,full,Nirmala Sitharaman,BJP,BJP,topic_5,0.005848299439967455,5
Budget_Speech_2021-22,2021-22,2021,full,Nirmala Sitharaman,BJP,BJP,topic_6,9.688346815605002e-4,6
Budget_Speech_2021-22,2021-22,2021,full,Nirmala Sitharaman,BJP,BJP,topic_7,2.6972596890515267e-5,7
Budget_Speech_2021-22,2021-22,2021,full,Nirmala Sitharaman,BJP,BJP,topic_8,1.3697902427371443e-4,8
Budget_Speech_2021-22,2021-22,2021,full,Nirmala Sitharaman,BJP,BJP,topic_9,0.9919774626847122,9
Budget_Speech_2021-22,2021-22,2021,full,Nirmala Sitharaman,BJP,BJP,topic_10,1.5863069129120951e-4,10
bs197980,1979-80,1979,full,Charan Singh,Janata Dal,Other,topic_1,2.778632240509526e-4,1
bs197980,1979-80,1979,full,Charan Singh,Janata Dal,Other,topic_2,5.230158466439455e-4,2
bs197980,1979-80,1979,full,Charan Singh,Janata Dal,Other,topic_3,0.003354153787622352,3
bs197980,1979-80,1979,full,Charan Singh,Janata Dal,Other,topic_4,0.19103370501624786,4
bs197980,1979-80,1979,full,Charan Singh,Janata Dal,Other,topic_5,0.7759372526571633,5
bs197980,1979-80,1979,full,Charan Singh,Janata Dal,Other,topic_6,3.0228953411186045e-5,6
bs197980,1979-80,1979,full,Charan Singh,Janata Dal,Other,topic_7,0.028235047703660934,7
bs197980,1979-80,1979,full,Charan Singh,Janata Dal,Other,topic_8,2.777816033641965e-4,8
bs197980,1979-80,1979,full,Charan Singh,Janata Dal,Other,topic_9,3.599949850092804e-5,9
bs197980,1979-80,1979,full,Charan Singh,Janata Dal,Other,topic_10,2.9495170933420753e-4,10
bs198182,1981-82,1981,full,R. Venkataraman,INC,INC,topic_1,1.7551206834301692e-5,1
bs198182,1981-82,1981,full,R. Venkataraman,INC,INC,topic_2,3.441469075588975e-4,2
bs198182,1981-82,1981,full,R. Venkataraman,INC,INC,topic_3,0.0031250987975191126,3
bs198182,1981-82,1981,full,R. Venkataraman,INC,INC,topic_4,0.0013542631889614325,4
bs198182,1981-82,1981,full,R. Venkataraman,INC,INC,topic_5,0.9946329420053186,5
bs198182,1981-82,1981,full,R. Venkataraman,INC,INC,topic_6,1.7149826192065622e-4,6
bs198182,1981-82,1981,full,R. Venkataraman,INC,INC,topic_7,1.1378796850948481e-4,7
bs198182,1981-82,1981,full,R. Venkataraman,INC,INC,topic_8,3.032304500144165e-5,8
bs198182,1981-82,1981,full,R. Venkataraman,INC,INC,topic_9,3.411998669890305e-5,9
bs198182,1981-82,1981,full,R. Venkataraman,INC,INC,topic_10,1.762686316776403e-4,10
bs198485,1984-85,1984,full,Pranab Mukherjee,INC,INC,topic_1,1.2563930255189181e-05,1
bs198485,1984-85,1984,full,Pranab Mukherjee,INC,INC,topic_2,4.2675300214027747e-4,2
bs198485,1984-85,1984,full,Pranab Mukherjee,INC,INC,topic_3,9.199338661840112e-4,3
bs198485,1984-85,1984,full,Pranab Mukherjee,INC,INC,topic_4,0.0012984633528724343,4
bs198485,1984-85,1984,full,Pranab Mukherjee,INC,INC,topic_5,0.9969006549220706,5
bs198485,1984-85,1984,full,Pranab Mukherjee,INC,INC,topic_6,1.5184785413069723e-4,6
bs198485,1984-85,1984,full,Pranab Mukherjee,INC,INC,topic_7,7.497288385869062e-5,7
bs198485,1984-85,1984,full,Pranab Mukherjee,INC,INC,topic_8,2.52013101671192e-5,8
bs198485,1984-85,1984,full,Pranab Mukherjee,INC,INC,topic_9,3.073287857138096e-5,9
bs198485,1984-85,1984,full,Pranab Mukherjee,INC,INC,topic_10,1.5887599974967584e-4,10
bs201819,2018-19,2018,full,Arun Jaitley,BJP,BJP,topic_1,3.0376058843934694e-5,1
bs201819,2018-19,2018,full,Arun Jaitley,BJP,BJP,topic_2,4.6224134076641076e-5,2
bs201819,2018-19,2018,full,Arun Jaitley,BJP,BJP,topic_3,5.512325866919579e-5,3
bs201819,2018-19,2018,full,Arun Jaitley,BJP,BJP,topic_4,6.74311198690648e-5,4
bs201819,2018-19,2018,full,Arun Jaitley,BJP,BJP,topic_5,7.865705156569311e-5,5
bs201819,2018-19,2018,full,Arun Jaitley,BJP,BJP,topic_6,0.0010718908860571268,6
bs201819,2018-19,2018,full,Arun Jaitley,BJP,BJP,topic_7,2.4049199652090883e-5,7
bs201819,2018-19,2018,full,Arun Jaitley,BJP,BJP,topic_8,9.486571262736682e-5,8
bs201819,2018-19,2018,full,Arun Jaitley,BJP,BJP,topic_9,0.9984258482705103,9
bs201819,2018-19,2018,full,Arun Jaitley,BJP,BJP,topic_10,1.0553430812779765e-4,10
bs196162,1961-62,1961,full,Morarji Desai,INC,INC,topic_1,2.5717044426717245e-4,1
bs196162,1961-62,1961,full,Morarji Desai,INC,INC,topic_2,9.549695864117262e-5,2
bs196162,1961-62,1961,full,Morarji Desai,INC,INC,topic_3,4.4735140471105034e-4,3
bs196162,1961-62,1961,full,Morarji Desai,INC,INC,topic_4,2.57027536566757e-4,4
bs196162,1961-62,1961,full,Morarji Desai,INC,INC,topic_5,4.454051282674882e-5,5
bs196162,1961-62,1961,full,Morarji Desai,INC,INC,topic_6,1.6227132917016717e-5,6
bs196162,1961-62,1961,full,Morarji Desai,INC,INC,topic_7,0.9984769215473119,7
bs196162,1961-62,1961,full,Morarji Desai,INC,INC,topic_8,1.5589642666601856e-4,8
bs196162,1961-62,1961,full,Morarji Desai,INC,INC,topic_9,4.046518274078543e-6,9
bs196162,1961-62,1961,full,Morarji Desai,INC,INC,topic_10,2.45321517817455e-4,10
bs197778,1977-78,1977,full,H.M. Patel,Janata,Other,topic_1,2.316053563292299e-6,1
bs197778,1977-78,1977,full,H.M. Patel,Janata,Other,topic_2,6.610874616862962e-4,2
bs197778,1977-78,1977,full,H.M. Patel,Janata,Other,topic_3,0.001283675054965949,3
bs197778,1977-78,1977,full,H.M. Patel,Janata,Other,topic_4,8.749020626644471e-4,4
bs197778,1977-78,1977,full,H.M. Patel,Janata,Other,topic_5,0.4562713133630478,5
bs197778,1977-78,1977,full,H.M. Patel,Janata,Other,topic_6,3.5074103789463937e-4,6
bs197778,1977-78,1977,full,H.M. Patel,Janata,Other,topic_7,2.5873425708317023e-4,7
bs197778,1977-78,1977,full,H.M. Patel,Janata,Other,topic_8,4.24111233653172e-5,8
bs197778,1977-78,1977,full,H.M. Patel,Janata,Other,topic_9,6.543221972374944e-5,9
bs197778,1977-78,1977,full,H.M. Patel,Janata,Other,topic_10,0.5401893873660052,10
bs200102,2001-02,2001,full,Yashwant Sinha,BJP,BJP,topic_1,1.0420534312175113e-4,1
bs200102,2001-02,2001,full,Yashwant Sinha,BJP,BJP,topic_2,0.0023985649514700054,2
bs200102,2001-02,2001,full,Yashwant Sinha,BJP,BJP,topic_3,1.5725712531549588e-4,3
bs200102,2001-02,2001,full,Yashwant Sinha,BJP,BJP,topic_4,6.036498680413136e-7,4
bs200102,2001-02,2001,full,Yashwant Sinha,BJP,BJP,topic_5,7.435852114812265e-4,5
bs200102,2001-02,2001,full,Yashwant Sinha,BJP,BJP,topic_6,0.9951278611400763,6
bs200102,2001-02,2001,full,Yashwant Sinha,BJP,BJP,topic_7,1.7868865189707352e-4,7
bs200102,2001-02,2001,full,Yashwant Sinha,BJP,BJP,topic_8,2.370346434557575e-4,8
bs200102,2001-02,2001,full,Yashwant Sinha,BJP,BJP,topic_9,4.119669645079821e-4,9
bs200102,2001-02,2001,full,Yashwant Sinha,BJP,BJP,topic_10,6.402323188064482e-4,10
bs197677,1976-77,1976,full,C. Subramaniam,INC,INC,topic_1,4.1114604652836575e-5,1
bs197677,1976-77,1976,full,C. Subramaniam,INC,INC,topic_2,2.88817493038785e-4,2
bs197677,1976-77,1976,full,C. Subramaniam,INC,INC,topic_3,0.4060105659902626,3
bs197677,1976-77,1976,full,C. Subramaniam,INC,INC,topic_4,0.0013919335456625298,4
bs197677,1976-77,1976,full,C. Subramaniam,INC,INC,topic_5,0.5857188026526164,5
bs197677,1976-77,1976,full,C. Subramaniam,INC,INC,topic_6,3.8316166538012787e-4,6
bs197677,1976-77,1976,full,C. Subramaniam,INC,INC,topic_7,6.014074949582037e-4,7
bs197677,1976-77,1976,full,C. Subramaniam,INC,INC,topic_8,7.944956120597884e-5,8
bs197677,1976-77,1976,full,C. Subramaniam,INC,INC,topic_9,6.687819698368566e-5,9
bs197677,1976-77,1976,full,C. Subramaniam,INC,INC,topic_10,0.005417868795239031,10
bs197172,1971-72,1971,full,Yashwantrao Chavan,INC,INC,topic_1,5.3149747652420445e-5,1
bs197172,1971-72,1971,full,Yashwantrao Chavan,INC,INC,topic_2,1.458532371695829e-6,2
bs197172,1971-72,1971,full,Yashwantrao Chavan,INC,INC,topic_3,1.8792334653927527e-4,3
bs197172,1971-72,1971,full,Yashwantrao Chavan,INC,INC,topic_4,0.9988516722490342,4
bs197172,1971-72,1971,full,Yashwantrao Chavan,INC,INC,topic_5,4.910711190934501e-4,5
bs197172,1971-72,1971,full,Yashwantrao Chavan,INC,INC,topic_6,3.4624421671883664e-8,6
bs197172,1971-72,1971,full,Yashwantrao Chavan,INC,INC,topic_7,2.661242528200061e-4,7
bs197172,1971-72,1971,full,Yashwantrao Chavan,INC,INC,topic_8,1.0100693421521462e-4,8
bs197172,1971-72,1971,full,Yashwantrao Chavan,INC,INC,topic_9,4.096325782416951e-5,9
bs197172,1971-72,1971,full,Yashwantrao Chavan,INC,INC,topic_10,6.595936027342255e-6,10
bs19992000,1999-00,1999,full,Yashwant Sinha,BJP,BJP,topic_1,0.002761247615597698,1
bs19992000,1999-00,1999,full,Yashwant Sinha,BJP,BJP,topic_2,0.011679079615356233,2
bs19992000,1999-00,1999,full,Yashwant Sinha,BJP,BJP,topic_3,3.5747157007940615e-4,3
bs19992000,1999-00,1999,full,Yashwant Sinha,BJP,BJP,topic_4,1.7411017535063962e-6,4
bs19992000,1999-00,1999,full,Yashwant Sinha,BJP,BJP,topic_5,0.0011710420600268567,5
bs19992000,1999-00,1999,full,Yashwant Sinha,BJP,BJP,topic_6,0.9814321835880836,6
bs19992000,1999-00,1999,full,Yashwant Sinha,BJP,BJP,topic_7,6.775333513024479e-4,7
bs19992000,1999-00,1999,full,Yashwant Sinha,BJP,BJP,topic_8,3.612392322073304e-4,8
bs19992000,1999-00,1999,full,Yashwant Sinha,BJP,BJP,topic_9,4.8388224606138615e-4,9
bs19992000,1999-00,1999,full,Yashwant Sinha,BJP,BJP,topic_10,0.0010745796195314244,10
bs200607,2006-07,2006,full,P. Chidambaram,INC,INC,topic_1,4.2314087847504324e-5,1
bs200607,2006-07,2006,full,P. Chidambaram,INC,INC,topic_2,2.3694198144228018e-4,2
bs200607,2006-07,2006,full,P. Chidambaram,INC,INC,topic_3,6.53589890673806e-5,3
bs200607,2006-07,2006,full,P. Chidambaram,INC,INC,topic_4,1.050182756493935e-6,4
bs200607,2006-07,2006,full,P. Chidambaram,INC,INC,topic_5,1.2547773893280446e-4,5
bs200607,2006-07,2006,full,P. Chidambaram,INC,INC,topic_6,0.8341916655694749,6
bs200607,2006-07,2006,full,P. Chidambaram,INC,INC,topic_7,2.200450996765669e-5,7
bs200607,2006-07,2006,full,P. Chidambaram,INC,INC,topic_8,1.638982532216723e-4,8
bs200607,2006-07,2006,full,P. Chidambaram,INC,INC,topic_9,0.16496954487958987,9
bs200607,2006-07,2006,full,P. Chidambaram,INC,INC,topic_10,1.8174380769834397e-4,10
bs197273,1972-73,1972,full,Yashwantrao Chavan,INC,INC,topic_1,7.736308067103668e-5,1
bs197273,1972-73,1972,full,Yashwantrao Chavan,INC,INC,topic_2,1.923669914558157e-6,2
bs197273,1972-73,1972,full,Yashwantrao Chavan,INC,INC,topic_3,2.622097292961483e-4,3
bs197273,1972-73,1972,full,Yashwantrao Chavan,INC,INC,topic_4,0.998537750979725,4
bs197273,1972-73,1972,full,Yashwantrao Chavan,INC,INC,topic_5,5.527203883519729e-4,5
bs197273,1972-73,1972,full,Yashwantrao Chavan,INC,INC,topic_6,5.1183444381844555e-8,6
bs197273,1972-73,1972,full,Yashwantrao Chavan,INC,INC,topic_7,3.712503435210938e-4,7
bs197273,1972-73,1972,full,Yashwantrao Chavan,INC,INC,topic_8,1.4221359319349536e-4,8
bs197273,1972-73,1972,full,Yashwantrao Chavan,INC,INC,topic_9,4.596542052396923e-5,9
bs197273,1972-73,1972,full,Yashwantrao Chavan,INC,INC,topic_10,8.551611357569282e-6,10
bs200001,2000-01,2000,full,Yashwant Sinha,BJP,BJP,topic_1,3.3395511691715916e-5,1
bs200001,2000-01,2000,full,Yashwant Sinha,BJP,BJP,topic_2,0.0012896603460311484,2
bs200001,2000-01,2000,full,Yashwant Sinha,BJP,BJP,topic_3,8.938745200862704e-5,3
bs200001,2000-01,2000,full,Yashwant Sinha,BJP,BJP,topic_4,2.3222510730057114e-7,4
bs200001,2000-01,2000,full,Yashwant Sinha,BJP,BJP,topic_5,4.7424869406310086e-4,5
bs200001,2000-01,2000,full,Yashwant Sinha,BJP,BJP,topic_6,0.997192419296021,6
bs200001,2000-01,2000,full,Yashwant Sinha,BJP,BJP,topic_7,6.177200486643565e-5,7
bs200001,2000-01,2000,full,Yashwant Sinha,BJP,BJP,topic_8,9.941641214215172e-5,8
bs200001,2000-01,2000,full,Yashwant Sinha,BJP,BJP,topic_9,3.6829099747238834e-4,9
bs200001,2000-01,2000,full,Yashwant Sinha,BJP,BJP,topic_10,3.9117706059628676e-4,10
bs196364,1963-64,1963,full,T.T. Krishnamachari,INC,INC,topic_1,5.007029606772794e-4,1
bs196364,1963-64,1963,full,T.T. Krishnamachari,INC,INC,topic_2,1.2747469465191836e-5,2
bs196364,1963-64,1963,full,T.T. Krishnamachari,INC,INC,topic_3,0.23247338838244558,3
bs196364,1963-64,1963,full,T.T. Krishnamachari,INC,INC,topic_4,0.24419190046039774,4
bs196364,1963-64,1963,full,T.T. Krishnamachari,INC,INC,topic_5,7.184992035254604e-4,5
bs196364,1963-64,1963,full,T.T. Krishnamachari,INC,INC,topic_6,2.362836741925359e-6,6
bs196364,1963-64,1963,full,T.T. Krishnamachari,INC,INC,topic_7,0.5212057681611544,7
bs196364,1963-64,1963,full,T.T. Krishnamachari,INC,INC,topic_8,3.817432248456503e-4,8
bs196364,1963-64,1963,full,T.T. Krishnamachari,INC,INC,topic_9,5.0066754388984635e-5,9
bs196364,1963-64,1963,full,T.T. Krishnamachari,INC,INC,topic_10,4.6282054635747344e-4,10
bs200405,2004-05,2004,full,P. Chidambaram,INC,INC,topic_1,1.3697562113445157e-5,1
bs200405,2004-05,2004,full,P. Chidambaram,INC,INC,topic_2,4.562141587833009e-4,2
bs200405,2004-05,2004,full,P. Chidambaram,INC,INC,topic_3,1.7841269626168868e-4,3
bs200405,2004-05,2004,full,P. Chidambaram,INC,INC,topic_4,1.5341648837233867e-6,4
bs200405,2004-05,2004,full,P. Chidambaram,INC,INC,topic_5,2.809056110096293e-4,5
bs200405,2004-05,2004,full,P. Chidambaram,INC,INC,topic_6,0.8636865063493053,6
bs200405,2004-05,2004,full,P. Chidambaram,INC,INC,topic_7,1.507910862873692e-4,7
bs200405,2004-05,2004,full,P. Chidambaram,INC,INC,topic_8,2.1370332118943018e-4,8
bs200405,2004-05,2004,full,P. Chidambaram,INC,INC,topic_9,0.021319079290003595,9
bs200405,2004-05,2004,full,P. Chidambaram,INC,INC,topic_10,0.11369915576016283,10
bs200506,2005-06,2005,full,P. Chidambaram,INC,INC,topic_1,2.5895442217716332e-5,1
bs200506,2005-06,2005,full,P. Chidambaram,INC,INC,topic_2,2.5633762515459723e-4,2
bs200506,2005-06,2005,full,P. Chidambaram,INC,INC,topic_3,5.6128827326168885e-5,3
bs200506,2005-06,2005,full,P. Chidambaram,INC,INC,topic_4,6.190011874567847e-7,4
bs200506,2005-06,2005,full,P. Chidambaram,INC,INC,topic_5,1.404989098832102e-4,5
bs200506,2005-06,2005,full,P. Chidambaram,INC,INC,topic_6,0.9162878082644631,6
bs200506,2005-06,2005,full,P. Chidambaram,INC,INC,topic_7,1.639375709558646e-5,7
bs200506,2005-06,2005,full,P. Chidambaram,INC,INC,topic_8,1.0552565725015764e-4,8
bs200506,2005-06,2005,full,P. Chidambaram,INC,INC,topic_9,0.08293950116938928,9
bs200506,2005-06,2005,full,P. Chidambaram,INC,INC,topic_10,1.7129134603367706e-4,10
bs196970,1969-70,1969,full,Morarji Desai,INC,INC,topic_1,6.35084632485029e-4,1
bs196970,1969-70,1969,full,Morarji Desai,INC,INC,topic_2,3.077503345263134e-5,2
bs196970,1969-70,1969,full,Morarji Desai,INC,INC,topic_3,0.0010922079344728227,3
bs196970,1969-70,1969,full,Morarji Desai,INC,INC,topic_4,0.9250535584843149,4
bs196970,1969-70,1969,full,Morarji Desai,INC,INC,topic_5,7.730205281940195e-4,5
bs196970,1969-70,1969,full,Morarji Desai,INC,INC,topic_6,6.992980937807909e-7,6
bs196970,1969-70,1969,full,Morarji Desai,INC,INC,topic_7,0.0716116587065745,7
bs196970,1969-70,1969,full,Morarji Desai,INC,INC,topic_8,6.081368031934565e-4,8
bs196970,1969-70,1969,full,Morarji Desai,INC,INC,topic_9,6.282662660835987e-5,9
bs196970,1969-70,1969,full,Morarji Desai,INC,INC,topic_10,1.3203195261060152e-4,10
bs197071,1970-71,1970,full,Indira Gandhi,INC,INC,topic_1,6.779300268281929e-5,1
bs197071,1970-71,1970,full,Indira Gandhi,INC,INC,topic_2,2.1658892173137737e-6,2
bs197071,1970-71,1970,full,Indira Gandhi,INC,INC,topic_3,2.7247845722359307e-4,3
bs197071,1970-71,1970,full,Indira Gandhi,INC,INC,topic_4,0.9984339432125743,4
bs197071,1970-71,1970,full,Indira Gandhi,INC,INC,topic_5,6.579334413509121e-4,5
bs197071,1970-71,1970,full,Indira Gandhi,INC,INC,topic_6,5.978710117766601e-8,6
bs197071,1970-71,1970,full,Indira Gandhi,INC,INC,topic_7,3.8176956387579877e-4,7
bs197071,1970-71,1970,full,Indira Gandhi,INC,INC,topic_8,1.2017665450725506e-4,8
bs197071,1970-71,1970,full,Indira Gandhi,INC,INC,topic_9,5.392436460400507e-5,9
bs197071,1970-71,1970,full,Indira Gandhi,INC,INC,topic_10,9.755626863271927e-6,10
bs195758,1957-58,1957,full,T.T. Krishnamachari,INC,INC,topic_1,2.650741494819783e-4,1
bs195758,1957-58,1957,full,T.T. Krishnamachari,INC,INC,topic_2,3.480097521657705e-6,2
bs195758,1957-58,1957,full,T.T. Krishnamachari,INC,INC,topic_3,0.9971597040216644,3
bs195758,1957-58,1957,full,T.T. Krishnamachari,INC,INC,topic_4,2.1308569664301832e-4,4
bs195758,1957-58,1957,full,T.T. Krishnamachari,INC,INC,topic_5,2.817524088316176e-4,5
bs195758,1957-58,1957,full,T.T. Krishnamachari,INC,INC,topic_6,4.488687995905563e-5,6
bs195758,1957-58,1957,full,T.T. Krishnamachari,INC,INC,topic_7,0.0016765417407339097,7
bs195758,1957-58,1957,full,T.T. Krishnamachari,INC,INC,topic_8,2.1964072509372698e-4,8
bs195758,1957-58,1957,full,T.T. Krishnamachari,INC,INC,topic_9,4.633857390943818e-5,9
bs195758,1957-58,1957,full,T.T. Krishnamachari,INC,INC,topic_10,8.949570616123449e-5,10
bs197475_july_,1974-75,1974,special,NA,NA,NA,topic_1,1.341325643893194e-4,1
bs197475_july_,1974-75,1974,special,NA,NA,NA,topic_2,4.956657733008664e-5,2
bs197475_july_,1974-75,1974,special,NA,NA,NA,topic_3,0.6440437711286809,3
bs197475_july_,1974-75,1974,special,NA,NA,NA,topic_4,0.13581798440189896,4
bs197475_july_,1974-75,1974,special,NA,NA,NA,topic_5,0.2181665143047937,5
bs197475_july_,1974-75,1974,special,NA,NA,NA,topic_6,3.269612771089775e-5,6
bs197475_july_,1974-75,1974,special,NA,NA,NA,topic_7,9.671660823334087e-4,7
bs197475_july_,1974-75,1974,special,NA,NA,NA,topic_8,2.07306004377126e-4,8
bs197475_july_,1974-75,1974,special,NA,NA,NA,topic_9,1.7001730727637297e-4,9
bs197475_july_,1974-75,1974,special,NA,NA,NA,topic_10,4.108455012088101e-4,10
bs194950,1949-50,1949,full,John Mathai,INC,INC,topic_1,0.47500044228106303,1
bs194950,1949-50,1949,full,John Mathai,INC,INC,topic_2,9.740940984064893e-5,2
bs194950,1949-50,1949,full,John Mathai,INC,INC,topic_3,2.1669475346730813e-4,3
bs194950,1949-50,1949,full,John Mathai,INC,INC,topic_4,2.4667431344075084e-4,4
bs194950,1949-50,1949,full,John Mathai,INC,INC,topic_5,2.4618473381801657e-5,5
bs194950,1949-50,1949,full,John Mathai,INC,INC,topic_6,1.010705439850468e-4,6
bs194950,1949-50,1949,full,John Mathai,INC,INC,topic_7,0.0010563315921084226,7
bs194950,1949-50,1949,full,John Mathai,INC,INC,topic_8,0.5231202304039694,8
bs194950,1949-50,1949,full,John Mathai,INC,INC,topic_9,1.134408934305688e-4,9
bs194950,1949-50,1949,full,John Mathai,INC,INC,topic_10,2.308733531336801e-5,10
bs196566,1965-66,1965,full,T.T. Krishnamachari,INC,INC,topic_1,1.7590187494016902e-4,1
bs196566,1965-66,1965,full,T.T. Krishnamachari,INC,INC,topic_2,8.15433491442344e-5,2
bs196566,1965-66,1965,full,T.T. Krishnamachari,INC,INC,topic_3,0.37080625701518444,3
bs196566,1965-66,1965,full,T.T. Krishnamachari,INC,INC,topic_4,3.832940334283457e-4,4
bs196566,1965-66,1965,full,T.T. Krishnamachari,INC,INC,topic_5,4.4386078250232733e-4,5
bs196566,1965-66,1965,full,T.T. Krishnamachari,INC,INC,topic_6,2.0571219122370168e-4,6
bs196566,1965-66,1965,full,T.T. Krishnamachari,INC,INC,topic_7,0.06503983396489937,7
bs196566,1965-66,1965,full,T.T. Krishnamachari,INC,INC,topic_8,3.504233327645185e-4,8
bs196566,1965-66,1965,full,T.T. Krishnamachari,INC,INC,topic_9,8.089876952952735e-5,9
bs196566,1965-66,1965,full,T.T. Krishnamachari,INC,INC,topic_10,0.5624322746863832,10
bs196768,1967-68,1967,full,Morarji Desai,INC,INC,topic_1,5.783617364854921e-5,1
bs196768,1967-68,1967,full,Morarji Desai,INC,INC,topic_2,1.3637669423931018e-6,2
bs196768,1967-68,1967,full,Morarji Desai,INC,INC,topic_3,0.9989331047101179,3
bs196768,1967-68,1967,full,Morarji Desai,INC,INC,topic_4,1.7241813181400549e-4,4
bs196768,1967-68,1967,full,Morarji Desai,INC,INC,topic_5,3.462621433595866e-4,5
bs196768,1967-68,1967,full,Morarji Desai,INC,INC,topic_6,2.7851353228284667e-5,6
bs196768,1967-68,1967,full,Morarji Desai,INC,INC,topic_7,3.0268955785421397e-4,7
bs196768,1967-68,1967,full,Morarji Desai,INC,INC,topic_8,6.017877072485268e-5,8
bs196768,1967-68,1967,full,Morarji Desai,INC,INC,topic_9,4.13992836340694e-5,9
bs196768,1967-68,1967,full,Morarji Desai,INC,INC,topic_10,5.689610867671119e-5,10
bs200708,2007-08,2007,full,P. Chidambaram,INC,INC,topic_1,2.522419783078886e-5,1
bs200708,2007-08,2007,full,P. Chidambaram,INC,INC,topic_2,2.1981466020844334e-4,2
bs200708,2007-08,2007,full,P. Chidambaram,INC,INC,topic_3,5.772310608120986e-5,3
bs200708,2007-08,2007,full,P. Chidambaram,INC,INC,topic_4,7.706105811350499e-7,4
bs200708,2007-08,2007,full,P. Chidambaram,INC,INC,topic_5,1.3390771389666648e-4,5
bs200708,2007-08,2007,full,P. Chidambaram,INC,INC,topic_6,0.8538661665483185,6
bs200708,2007-08,2007,full,P. Chidambaram,INC,INC,topic_7,1.5403676281279005e-5,7
bs200708,2007-08,2007,full,P. Chidambaram,INC,INC,topic_8,1.0333592692139732e-4,8
bs200708,2007-08,2007,full,P. Chidambaram,INC,INC,topic_9,0.14540258963225267,9
bs200708,2007-08,2007,full,P. Chidambaram,INC,INC,topic_10,1.7506392762867812e-4,10
bs196263,1962-63,1962,full,Morarji Desai,INC,INC,topic_1,1.622899875391602e-4,1
bs196263,1962-63,1962,full,Morarji Desai,INC,INC,topic_2,4.266368731954283e-4,2
bs196263,1962-63,1962,full,Morarji Desai,INC,INC,topic_3,0.0014657925331683776,3
bs196263,1962-63,1962,full,Morarji Desai,INC,INC,topic_4,5.117792079505678e-4,4
bs196263,1962-63,1962,full,Morarji Desai,INC,INC,topic_5,2.79280005778204e-4,5
bs196263,1962-63,1962,full,Morarji Desai,INC,INC,topic_6,2.3555449697480938e-4,6
bs196263,1962-63,1962,full,Morarji Desai,INC,INC,topic_7,0.3429724083909629,7
bs196263,1962-63,1962,full,Morarji Desai,INC,INC,topic_8,4.720102153019309e-4,8
bs196263,1962-63,1962,full,Morarji Desai,INC,INC,topic_9,7.183094080554307e-5,9
bs196263,1962-63,1962,full,Morarji Desai,INC,INC,topic_10,0.6534024173483229,10
bs196465,1964-65,1964,full,T.T. Krishnamachari,INC,INC,topic_1,8.958307781806684e-5,1
bs196465,1964-65,1964,full,T.T. Krishnamachari,INC,INC,topic_2,2.4959934098256036e-4,2
bs196465,1964-65,1964,full,T.T. Krishnamachari,INC,INC,topic_3,8.807830442419853e-4,3
bs196465,1964-65,1964,full,T.T. Krishnamachari,INC,INC,topic_4,2.4482124825521596e-4,4
bs196465,1964-65,1964,full,T.T. Krishnamachari,INC,INC,topic_5,1.4358917121090362e-4,5
bs196465,1964-65,1964,full,T.T. Krishnamachari,INC,INC,topic_6,1.3973616505405786e-4,6
bs196465,1964-65,1964,full,T.T. Krishnamachari,INC,INC,topic_7,0.2158875591231664,7
bs196465,1964-65,1964,full,T.T. Krishnamachari,INC,INC,topic_8,2.911963383118174e-4,8
bs196465,1964-65,1964,full,T.T. Krishnamachari,INC,INC,topic_9,4.176648794942277e-5,9
bs196465,1964-65,1964,full,T.T. Krishnamachari,INC,INC,topic_10,0.7820313660030096,10
bs197374,1973-74,1973,full,Yashwantrao Chavan,INC,INC,topic_1,1.2110683152829636e-4,1
bs197374,1973-74,1973,full,Yashwantrao Chavan,INC,INC,topic_2,9.058773597287369e-5,2
bs197374,1973-74,1973,full,Yashwantrao Chavan,INC,INC,topic_3,0.0011084674709240557,3
bs197374,1973-74,1973,full,Yashwantrao Chavan,INC,INC,topic_4,0.8943777166612924,4
bs197374,1973-74,1973,full,Yashwantrao Chavan,INC,INC,topic_5,0.1033069539358982,5
